EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-4.048,-5.193,-1.900,1.240,-0.145,0.393,2.440,3.309,-0.016,0.942,-0.392,1.129,2.869,-0.763,53.333,302630.000,1.000
-12.834,-1.671,-7.771,-11.332,-10.716,-7.281,-11.878,-5.436,-0.015,0.942,-0.390,1.099,2.808,-0.763,53.333,302631.000,1.000
-15.593,-9.479,-14.554,-14.743,-15.392,-12.259,-16.185,-11.756,-0.014,0.943,-0.389,0.946,2.869,-0.702,53.333,302632.000,1.000
-9.929,-17.564,-15.024,-6.869,-10.603,-9.187,-8.764,-10.476,-0.014,0.943,-0.387,0.732,3.021,-0.610,53.333,302633.000,1.000
-4.823,-14.520,-10.434,-0.700,-5.354,-3.228,-3.168,-6.208,-0.013,0.938,-0.386,0.610,2.930,-0.610,53.333,302634.000,1.000
-8.067,-4.241,-8.561,-6.118,-8.265,-2.505,-8.728,-6.452,-0.013,0.935,-0.387,0.519,2.991,-0.580,53.333,302635.000,1.000
-15.115,-0.112,-12.457,-15.880,-15.063,-6.409,-17.053,-10.755,-0.014,0.935,-0.386,0.458,2.991,-0.641,53.333,302636.000,1.000
-15.108,-6.221,-15.875,-15.521,-14.310,-6.398,-13.630,-11.306,-0.016,0.934,-0.389,0.214,3.082,-0.488,53.333,302637.000,1.000
-5.972,-11.744,-11.917,-3.615,-3.575,1.711,1.443,-4.190,-0.017,0.932,-0.387,0.183,3.052,-0.427,53.333,302638.000,1.000
2.354,-6.220,-2.908,5.744,6.503,11.168,12.531,4.475,-0.017,0.930,-0.387,0.122,3.113,-0.427,53.333,302639.000,1.000
1.096,5.483,2.201,1.819,6.041,12.726,8.935,6.171,-0.017,0.930,-0.387,0.061,3.021,-0.427,53.333,302640.000,1.000
-5.989,9.269,-0.677,-8.570,-1.354,6.530,-1.364,0.915,-0.017,0.929,-0.385,0.000,3.052,-0.427,53.333,302641.000,1.000
-8.289,0.922,-5.729,-10.736,-4.061,1.459,-3.201,-3.166,-0.017,0.929,-0.388,-0.031,3.143,-0.427,53.333,302642.000,1.000
-2.761,-7.788,-5.142,-2.031,1.825,3.242,5.238,-0.697,-0.017,0.927,-0.385,0.031,3.113,-0.519,53.333,302643.000,1.000
2.528,-4.770,0.692,5.197,7.850,7.421,10.864,4.309,-0.017,0.927,-0.386,-0.092,3.174,-0.519,53.333,302644.000,1.000
0.173,6.159,4.293,1.261,5.555,6.340,4.690,4.730,-0.015,0.925,-0.386,-0.061,3.113,-0.397,53.333,302645.000,1.000
-5.925,10.763,1.820,-7.161,-1.462,0.296,-5.167,0.638,-0.018,0.926,-0.385,0.061,3.052,-0.519,53.333,302646.000,1.000
-5.952,3.858,-1.650,-6.414,-2.611,-2.759,-4.686,-0.857,-0.015,0.928,-0.388,0.092,3.021,-0.549,53.333,302647.000,1.000
1.912,-3.940,0.509,4.809,4.675,1.567,6.293,4.127,-0.017,0.928,-0.385,0.092,3.052,-0.519,53.333,302648.000,1.000
8.756,-1.062,7.114,13.420,11.226,7.873,13.560,10.550,-0.016,0.927,-0.381,0.031,2.991,-0.519,53.333,302649.000,1.000
6.983,8.906,10.601,9.767,8.668,8.156,7.854,11.075,-0.015,0.926,-0.385,0.092,2.899,-0.458,53.333,302650.000,1.000
0.335,11.942,7.099,0.464,0.691,2.362,-2.809,5.705,-0.016,0.926,-0.384,0.183,2.930,-0.305,53.333,302651.000,1.000
-1.314,3.191,1.833,-0.832,-1.915,-1.584,-4.159,1.778,-0.016,0.926,-0.385,0.153,2.869,-0.305,53.333,302652.000,1.000
4.753,-5.759,2.301,8.033,4.289,1.609,5.081,4.247,-0.016,0.925,-0.385,0.214,2.869,-0.427,53.333,302653.000,1.000
10.495,-2.672,8.013,14.879,10.795,7.361,11.672,9.061,-0.016,0.926,-0.386,0.336,2.716,-0.427,53.333,302654.000,1.000
8.380,8.515,11.228,10.199,9.002,7.628,6.340,8.961,-0.017,0.928,-0.387,0.458,2.808,-0.458,53.333,302655.000,1.000
2.068,13.254,7.845,0.593,2.249,2.226,-3.220,3.781,-0.017,0.930,-0.387,0.519,2.747,-0.427,53.333,302656.000,1.000
1.335,6.246,3.026,-0.322,1.024,-0.979,-3.122,0.681,-0.018,0.930,-0.384,0.549,2.747,-0.488,53.333,302657.000,1.000
8.357,-1.615,3.935,9.139,8.149,2.853,7.222,4.122,-0.019,0.929,-0.384,0.519,2.747,-0.702,53.333,302658.000,1.000
14.692,1.619,9.970,16.502,14.833,8.944,14.280,9.819,-0.017,0.928,-0.382,0.641,2.655,-0.610,53.333,302659.000,1.000
12.966,12.563,13.747,12.524,12.916,9.717,9.233,10.896,-0.016,0.931,-0.383,0.702,2.594,-0.610,53.333,302660.000,1.000
6.881,17.174,11.154,3.856,6.092,5.227,0.116,7.374,-0.016,0.930,-0.385,0.793,2.594,-0.641,53.333,302661.000,1.000
5.793,10.027,6.680,3.539,4.608,2.784,0.495,5.840,-0.015,0.930,-0.388,0.885,2.594,-0.732,53.333,302662.000,1.000
11.492,1.575,6.813,12.588,10.810,6.398,10.361,9.845,-0.015,0.932,-0.384,1.038,2.655,-0.763,53.333,302663.000,1.000
15.474,3.292,10.701,18.179,15.528,10.732,15.706,14.419,-0.014,0.932,-0.386,1.068,2.563,-0.702,53.333,302664.000,1.000
10.612,11.467,11.218,11.169,10.504,8.204,7.618,12.550,-0.017,0.932,-0.385,1.068,2.594,-0.702,53.333,302665.000,1.000
1.265,12.428,5.146,-1.014,-0.050,-0.293,-5.267,4.985,-0.017,0.930,-0.387,1.190,2.594,-0.824,53.333,302666.000,1.000
-2.243,1.923,-1.784,-4.076,-4.800,-6.031,-8.218,-0.257,-0.016,0.930,-0.388,1.221,2.472,-0.885,53.333,302667.000,1.000
2.451,-8.481,-2.397,3.865,-0.487,-3.959,-0.272,1.638,-0.016,0.929,-0.386,1.312,2.441,-0.793,53.333,302668.000,1.000
6.590,-7.053,2.111,9.915,3.884,0.642,4.818,6.022,-0.017,0.929,-0.386,1.343,2.533,-0.793,53.333,302669.000,1.000
2.465,2.114,3.791,4.266,-0.258,-0.376,-2.126,5.345,-0.017,0.929,-0.386,1.526,2.533,-0.824,53.333,302670.000,1.000
-5.757,4.974,-1.041,-6.315,-8.958,-6.680,-12.830,-0.484,-0.016,0.930,-0.390,1.648,2.411,-0.854,53.333,302671.000,1.000
-7.677,-3.061,-6.729,-8.034,-11.152,-10.023,-13.073,-4.232,-0.017,0.931,-0.388,1.770,2.441,-0.885,53.333,302672.000,1.000
-1.222,-11.150,-6.319,0.482,-4.237,-6.019,-2.743,-1.767,-0.019,0.931,-0.388,1.862,2.411,-0.824,53.333,302673.000,1.000
4.320,-8.368,-1.311,6.098,2.039,-0.517,3.679,2.080,-0.016,0.932,-0.384,1.953,2.441,-0.885,53.333,302674.000,1.000
1.206,1.201,0.592,-0.409,-0.953,-1.465,-2.815,0.555,-0.018,0.933,-0.389,2.014,2.472,-0.793,53.333,302675.000,1.000
-6.171,4.102,-3.790,-11.320,-8.859,-7.798,-13.233,-5.264,-0.016,0.932,-0.387,2.014,2.533,-0.854,53.333,302676.000,1.000
-7.667,-4.032,-8.864,-12.543,-10.558,-10.863,-13.052,-7.778,-0.016,0.930,-0.386,2.014,2.502,-0.824,53.333,302677.000,1.000
-1.391,-12.270,-7.903,-2.918,-3.486,-6.112,-2.168,-3.253,-0.018,0.932,-0.389,2.106,2.441,-0.854,53.333,302678.000,1.000
3.949,-9.209,-2.120,4.301,2.988,0.863,5.064,2.909,-0.018,0.933,-0.390,2.106,2.411,-0.793,53.333,302679.000,1.000
1.186,1.268,1.033,-0.419,0.480,1.890,-0.537,3.169,-0.017,0.932,-0.389,2.106,2.411,-0.854,53.333,302680.000,1.000
-5.223,5.420,-1.770,-9.826,-6.789,-2.776,-10.446,-2.052,-0.015,0.930,-0.387,2.106,2.472,-0.763,53.333,302681.000,1.000
-5.016,-1.030,-4.872,-9.694,-7.502,-4.830,-10.000,-4.772,-0.016,0.929,-0.384,2.106,2.441,-0.854,53.333,302682.000,1.000
3.773,-6.778,-1.396,1.690,1.305,0.607,1.531,-0.161,-0.014,0.928,-0.385,2.106,2.472,-0.793,53.333,302683.000,1.000
11.771,-0.753,6.928,11.091,10.004,8.118,9.929,6.948,-0.015,0.925,-0.388,2.075,2.594,-0.641,53.333,302684.000,1.000
10.754,12.155,11.692,8.437,9.368,9.380,5.629,8.815,-0.014,0.926,-0.389,2.167,2.625,-0.549,53.333,302685.000,1.000
4.450,17.190,8.840,0.390,2.825,4.486,-3.242,5.313,-0.017,0.925,-0.390,2.167,2.686,-0.610,53.333,302686.000,1.000
2.854,9.330,3.685,0.612,1.108,1.457,-2.505,3.592,-0.018,0.924,-0.390,2.258,2.777,-0.610,53.333,302687.000,1.000
8.181,-0.324,3.229,10.373,6.967,4.786,7.998,7.547,-0.018,0.925,-0.389,2.289,2.716,-0.580,53.333,302688.000,1.000
11.819,-0.090,6.412,16.410,11.150,8.972,13.770,11.882,-0.016,0.925,-0.389,2.350,2.716,-0.702,53.333,302689.000,1.000
6.448,6.371,5.810,9.132,5.317,6.138,5.517,9.175,-0.016,0.924,-0.391,2.472,2.716,-0.793,53.333,302690.000,1.000
-3.243,5.978,-1.357,-3.728,-5.749,-2.498,-7.632,0.483,-0.016,0.926,-0.392,2.563,2.747,-0.732,53.333,302691.000,1.000
-6.130,-4.367,-8.250,-6.949,-9.642,-7.255,-9.807,-5.203,-0.016,0.924,-0.391,2.594,2.686,-0.702,53.333,302692.000,1.000
0.716,-12.312,-6.890,2.026,-2.482,-2.388,0.709,-2.385,-0.018,0.925,-0.390,2.686,2.625,-0.732,53.333,302693.000,1.000
8.214,-6.592,1.191,10.070,6.203,6.390,9.757,3.980,-0.018,0.928,-0.394,2.594,2.655,-1.007,53.333,302694.000,1.000
7.454,7.104,6.715,6.446,6.410,9.462,6.767,5.337,-0.019,0.927,-0.393,2.502,2.625,-0.946,53.333,302695.000,1.000
1.060,12.923,4.502,-3.051,0.543,5.547,-1.557,0.666,-0.020,0.930,-0.393,2.441,2.594,-1.129,53.333,302696.000,1.000
-1.565,5.290,-0.577,-5.061,-1.133,2.131,-1.795,-3.126,-0.020,0.931,-0.394,2.502,2.625,-1.160,53.333,302697.000,1.000
2.118,-4.421,-1.074,2.312,4.533,4.303,6.758,-1.380,-0.019,0.932,-0.392,2.441,2.533,-1.251,53.333,302698.000,1.000
4.555,-3.673,2.875,7.125,9.328,7.925,11.211,2.103,-0.017,0.935,-0.393,2.411,2.441,-1.160,53.333,302699.000,1.000
-0.573,4.562,4.374,0.832,5.675,6.210,3.667,1.062,-0.017,0.937,-0.392,2.319,2.411,-1.190,53.333,302700.000,1.000
-8.909,6.590,-0.261,-9.387,-2.430,-0.179,-7.141,-4.018,-0.016,0.936,-0.393,2.228,2.533,-1.251,53.333,302701.000,1.000
-11.182,-2.678,-6.321,-10.446,-4.853,-3.747,-7.554,-6.448,-0.018,0.938,-0.396,2.228,2.625,-1.312,53.333,302702.000,1.000
-6.013,-12.415,-7.208,-1.549,0.605,-0.487,2.223,-2.716,-0.019,0.937,-0.396,2.014,2.533,-1.282,53.333,302703.000,1.000
-1.757,-10.520,-3.324,4.686,5.314,4.643,8.466,2.502,-0.018,0.938,-0.396,2.014,2.594,-1.282,53.333,302704.000,1.000
-4.662,0.074,-0.953,-0.127,2.209,4.835,3.114,2.853,-0.017,0.938,-0.395,1.923,2.625,-1.221,53.333,302705.000,1.000
-10.019,5.678,-3.104,-8.415,-4.068,1.013,-4.966,-0.846,-0.017,0.936,-0.393,1.709,2.686,-1.221,53.333,302706.000,1.000
-8.847,0.480,-5.418,-7.327,-3.685,0.315,-2.500,-1.932,-0.017,0.936,-0.395,1.678,2.716,-1.160,53.333,302707.000,1.000
-0.835,-6.077,-2.721,3.013,4.296,5.679,9.297,2.453,-0.018,0.935,-0.396,1.617,2.838,-1.251,53.333,302708.000,1.000
4.627,-3.057,3.147,9.210,10.050,11.228,15.877,6.986,-0.019,0.935,-0.392,1.587,2.747,-1.221,53.333,302709.000,1.000
1.044,6.438,5.389,2.944,6.223,10.103,9.187,5.362,-0.019,0.934,-0.393,1.526,2.747,-1.099,53.333,302710.000,1.000
-6.171,9.642,1.619,-7.293,-1.824,4.020,-1.149,-0.775,-0.020,0.935,-0.395,1.495,2.716,-1.068,53.333,302711.000,1.000
-6.705,2.275,-2.435,-7.407,-2.975,1.252,-0.836,-3.617,-0.021,0.934,-0.393,1.404,2.686,-1.068,53.333,302712.000,1.000
0.852,-5.057,-0.474,3.179,4.612,5.412,9.493,0.373,-0.021,0.934,-0.394,1.373,2.716,-1.038,53.333,302713.000,1.000
7.055,-1.554,5.543,10.522,10.737,10.213,14.850,5.381,-0.021,0.934,-0.393,1.343,2.594,-1.129,53.333,302714.000,1.000
4.518,8.613,7.852,5.051,6.860,7.845,6.227,3.883,-0.023,0.933,-0.393,1.312,2.563,-1.221,53.333,302715.000,1.000
-1.499,12.367,3.941,-5.009,-1.837,0.208,-6.555,-2.767,-0.023,0.934,-0.394,1.343,2.472,-1.160,53.333,302716.000,1.000
0.245,6.454,0.733,-4.380,-2.842,-2.701,-7.394,-5.510,-0.021,0.935,-0.394,1.312,2.350,-1.160,53.333,302717.000,1.000
11.505,2.172,5.279,8.433,6.811,4.036,4.579,0.389,-0.021,0.932,-0.394,1.190,2.380,-1.099,53.333,302718.000,1.000
21.532,9.378,14.654,18.857,16.277,13.401,13.968,8.850,-0.023,0.929,-0.394,1.099,2.350,-1.068,53.333,302719.000,1.000
20.751,21.925,19.043,15.622,15.113,15.313,9.885,10.883,-0.022,0.930,-0.392,1.099,2.319,-0.977,53.333,302720.000,1.000
12.453,24.775,13.902,5.052,6.392,9.090,-0.255,5.894,-0.021,0.931,-0.391,1.007,2.289,-0.946,53.333,302721.000,1.000
7.255,13.702,5.237,1.340,1.395,3.153,-2.178,1.475,-0.019,0.931,-0.394,0.977,2.228,-0.885,53.333,302722.000,1.000
8.706,1.102,1.455,7.007,4.059,3.251,5.299,2.748,-0.018,0.928,-0.391,1.038,2.289,-0.641,53.333,302723.000,1.000
9.819,-0.096,3.018,10.569,6.700,5.539,9.503,6.074,-0.019,0.928,-0.394,1.099,2.197,-0.793,53.333,302724.000,1.000
4.515,7.274,3.499,3.953,2.270,3.467,2.783,5.313,-0.019,0.927,-0.390,1.129,2.106,-0.763,53.333,302725.000,1.000
-2.626,9.953,-0.180,-5.136,-4.555,-1.816,-5.787,1.340,-0.020,0.927,-0.388,1.190,2.350,-0.671,53.333,302726.000,1.000
-2.219,3.306,-3.004,-3.485,-3.333,-2.488,-2.537,1.192,-0.020,0.927,-0.390,1.251,2.228,-0.702,53.333,302727.000,1.000
6.330,-2.613,0.586,8.649,7.035,4.560,11.215,7.663,-0.020,0.927,-0.392,1.312,2.289,-0.732,53.333,302728.000,1.000
12.739,1.866,7.669,16.529,15.329,12.104,19.611,14.103,-0.020,0.927,-0.393,1.251,2.228,-0.671,53.333,302729.000,1.000
8.986,11.465,9.670,10.126,12.178,11.326,12.932,12.436,-0.020,0.926,-0.395,1.282,2.319,-0.519,53.333,302730.000,1.000
-0.102,12.525,3.588,-2.586,2.273,3.309,0.372,3.751,-0.020,0.925,-0.393,1.221,2.258,-0.580,53.333,302731.000,1.000
-3.288,1.905,-3.639,-6.363,-1.935,-2.341,-2.505,-2.927,-0.020,0.928,-0.396,1.282,2.380,-0.580,53.333,302732.000,1.000
2.414,-7.796,-3.699,1.292,3.615,0.172,5.704,-2.009,-0.019,0.927,-0.394,1.343,2.319,-0.641,53.333,302733.000,1.000
8.715,-4.408,2.872,7.986,10.356,6.077,11.587,2.347,-0.019,0.929,-0.390,1.312,2.228,-0.610,53.333,302734.000,1.000
8.310,7.945,8.300,4.530,9.928,7.602,6.470,3.102,-0.018,0.929,-0.392,1.343,2.289,-0.824,53.333,302735.000,1.000
4.932,14.700,8.287,-2.207,5.854,4.959,-1.286,0.381,-0.019,0.929,-0.393,1.465,2.411,-0.671,53.333,302736.000,1.000
7.208,10.227,6.997,0.484,7.830,5.471,1.656,0.697,-0.018,0.929,-0.391,1.404,2.258,-0.702,53.333,302737.000,1.000
15.422,4.455,10.007,12.425,17.022,12.424,14.230,6.860,-0.018,0.930,-0.393,1.343,2.350,-0.732,53.333,302738.000,1.000
20.141,8.153,15.609,19.770,23.330,19.554,21.567,13.036,-0.019,0.932,-0.393,1.373,2.350,-0.763,53.333,302739.000,1.000
14.750,17.430,16.606,13.420,18.597,18.918,14.844,11.966,-0.019,0.932,-0.393,1.251,2.411,-0.793,53.333,302740.000,1.000
4.615,18.905,10.116,1.284,7.559,11.359,2.967,4.463,-0.020,0.930,-0.396,1.312,2.441,-0.793,53.333,302741.000,1.000
0.407,8.538,2.050,-2.284,1.688,5.431,0.289,-1.619,-0.018,0.931,-0.394,1.343,2.533,-0.793,53.333,302742.000,1.000
4.497,-2.036,-0.074,4.620,4.324,6.249,7.326,-1.525,-0.020,0.931,-0.396,1.221,2.502,-0.732,53.333,302743.000,1.000
8.538,-0.996,3.370,9.768,7.086,9.168,10.722,0.720,-0.017,0.931,-0.392,1.160,2.594,-0.854,53.333,302744.000,1.000
5.286,7.622,5.197,4.327,2.284,6.876,2.399,-1.276,-0.019,0.930,-0.393,1.251,2.502,-0.916,53.333,302745.000,1.000
-1.556,9.683,1.662,-4.618,-5.844,0.089,-8.551,-6.627,-0.019,0.932,-0.394,1.160,2.625,-0.824,53.333,302746.000,1.000
-2.873,0.573,-2.387,-3.915,-6.745,-3.128,-7.895,-7.848,-0.017,0.930,-0.394,1.099,2.625,-0.793,53.333,302747.000,1.000
2.764,-8.489,-0.624,6.991,1.617,1.363,4.140,-1.222,-0.019,0.932,-0.393,1.068,2.594,-0.885,53.333,302748.000,1.000
6.758,-6.106,5.424,14.589,9.321,7.579,12.722,7.446,-0.020,0.931,-0.393,1.007,2.655,-0.793,53.333,302749.000,1.000
2.460,3.500,8.137,9.479,7.574,7.205,8.226,9.965,-0.019,0.934,-0.392,0.946,2.594,-0.824,53.333,302750.000,1.000
-5.053,6.572,4.414,-0.686,0.547,0.905,-0.993,6.313,-0.020,0.931,-0.390,0.885,2.716,-0.793,53.333,302751.000,1.000
-5.382,-0.922,0.220,-1.565,-0.496,-2.559,-0.490,4.149,-0.019,0.931,-0.392,0.977,2.747,-0.793,53.333,302752.000,1.000
2.905,-7.772,2.390,8.199,7.138,1.624,10.106,7.943,-0.021,0.931,-0.392,0.977,2.716,-0.793,53.333,302753.000,1.000
9.778,-3.407,8.916,15.102,13.809,7.721,16.642,12.816,-0.019,0.929,-0.392,0.916,2.716,-0.763,53.333,302754.000,1.000
6.711,6.942,11.247,9.240,10.797,7.373,10.223,11.460,-0.020,0.930,-0.393,0.946,2.747,-0.732,53.333,302755.000,1.000
-2.383,8.978,5.628,-2.371,2.198,1.032,-0.341,4.406,-0.021,0.929,-0.390,0.916,2.716,-0.641,53.333,302756.000,1.000
-6.909,-1.106,-1.901,-5.720,-0.805,-2.770,-0.625,-0.532,-0.020,0.927,-0.390,0.885,2.777,-0.580,53.333,302757.000,1.000
-3.867,-11.062,-3.591,0.933,4.751,0.811,9.559,1.144,-0.020,0.929,-0.392,0.854,2.777,-0.580,53.333,302758.000,1.000
-1.171,-8.949,-0.124,5.004,9.738,6.296,15.866,4.540,-0.019,0.931,-0.394,0.916,2.808,-0.549,53.333,302759.000,1.000
-5.944,0.766,0.824,-2.667,5.600,5.327,8.946,2.136,-0.018,0.930,-0.393,0.916,2.838,-0.610,53.333,302760.000,1.000
-14.248,3.494,-4.573,-14.948,-3.912,-2.024,-3.049,-5.928,-0.020,0.930,-0.390,0.916,2.808,-0.580,53.333,302761.000,1.000
-16.311,-5.241,-10.869,-18.030,-7.851,-7.296,-5.814,-11.990,-0.019,0.932,-0.390,0.885,2.747,-0.488,53.333,302762.000,1.000
-9.782,-13.385,-10.578,-10.080,-2.785,-4.783,1.804,-11.054,-0.018,0.933,-0.391,0.854,2.777,-0.305,53.333,302763.000,1.000
-2.684,-8.779,-4.143,-3.274,3.024,1.340,6.957,-7.119,-0.017,0.933,-0.391,0.824,2.777,-0.244,53.333,302764.000,1.000
-2.151,4.118,0.941,-6.587,1.452,3.337,1.183,-7.152,-0.018,0.933,-0.390,0.946,2.716,-0.336,53.333,302765.000,1.000
-4.665,10.235,0.503,-13.254,-4.174,0.667,-7.601,-11.134,-0.018,0.930,-0.387,0.916,2.808,-0.275,53.333,302766.000,1.000
-1.652,4.024,-1.155,-10.582,-4.267,-0.024,-6.454,-12.294,-0.018,0.930,-0.390,0.824,2.869,-0.275,53.333,302767.000,1.000
7.133,-4.163,1.368,1.266,2.396,4.294,3.470,-7.397,-0.018,0.929,-0.390,0.885,2.808,-0.153,53.333,302768.000,1.000
11.613,-3.639,5.549,8.106,5.563,7.243,7.196,-2.317,-0.019,0.929,-0.388,0.916,2.838,-0.336,53.333,302769.000,1.000
4.398,1.378,3.560,0.481,-2.943,1.171,-3.981,-4.588,-0.017,0.931,-0.387,0.916,2.747,-0.275,53.333,302770.000,1.000
-8.894,-1.898,-6.768,-13.333,-17.525,-11.807,-20.180,-13.057,-0.020,0.927,-0.389,1.007,2.686,-0.336,53.333,302771.000,1.000
-16.412,-16.005,-17.927,-18.102,-25.389,-21.469,-25.598,-19.004,-0.018,0.928,-0.391,0.946,2.747,-0.244,53.333,302772.000,1.000
-14.892,-28.307,-21.565,-11.582,-22.685,-21.978,-18.968,-17.357,-0.018,0.929,-0.390,0.977,2.808,-0.336,53.333,302773.000,1.000
-12.334,-26.986,-18.299,-6.285,-18.211,-18.271,-13.791,-12.633,-0.017,0.927,-0.391,1.129,2.838,-0.427,53.333,302774.000,1.000
-15.415,-16.230,-15.460,-11.029,-20.026,-17.988,-18.493,-11.735,-0.018,0.925,-0.391,1.190,2.838,-0.366,53.333,302775.000,1.000
-19.774,-10.206,-16.554,-18.417,-24.104,-20.728,-24.566,-14.144,-0.019,0.926,-0.389,1.221,2.808,-0.458,53.333,302776.000,1.000
-16.705,-14.263,-17.109,-15.683,-20.763,-19.512,-19.181,-13.205,-0.018,0.924,-0.391,1.251,2.747,-0.488,53.333,302777.000,1.000
-6.424,-18.763,-12.076,-3.398,-9.413,-11.830,-4.331,-6.295,-0.019,0.926,-0.387,1.282,2.808,-0.488,53.333,302778.000,1.000
0.958,-13.627,-4.083,4.315,-0.715,-4.485,4.495,0.550,-0.018,0.927,-0.387,1.282,2.808,-0.549,53.333,302779.000,1.000
-1.496,-3.122,-0.760,-1.344,-2.787,-5.152,-1.310,0.272,-0.020,0.926,-0.387,1.282,2.838,-0.580,53.333,302780.000,1.000
-8.170,-0.054,-4.464,-11.736,-10.217,-11.934,-11.829,-5.590,-0.018,0.926,-0.387,1.343,2.869,-0.641,53.333,302781.000,1.000
-8.197,-7.417,-8.578,-12.208,-11.085,-15.354,-11.819,-8.610,-0.019,0.926,-0.394,1.495,2.869,-0.671,53.333,302782.000,1.000
0.268,-13.312,-5.913,-1.663,-2.674,-10.475,-0.904,-4.467,-0.018,0.927,-0.393,1.434,2.808,-0.671,53.333,302783.000,1.000
7.923,-6.785,1.850,6.300,5.322,-2.974,6.634,1.518,-0.018,0.924,-0.389,1.556,2.960,-0.732,53.333,302784.000,1.000
7.058,7.027,6.517,2.101,4.272,-1.063,1.848,1.798,-0.019,0.926,-0.390,1.526,2.777,-0.793,53.333,302785.000,1.000
1.789,13.546,4.461,-6.871,-1.689,-4.365,-6.674,-3.117,-0.020,0.928,-0.394,1.495,2.716,-0.793,53.333,302786.000,1.000
1.987,8.319,1.328,-6.713,-1.635,-4.874,-5.024,-5.548,-0.020,0.929,-0.393,1.648,2.686,-0.732,53.333,302787.000,1.000
9.516,2.810,4.110,3.767,6.981,1.631,6.563,-1.293,-0.021,0.929,-0.388,1.709,2.655,-0.824,53.333,302788.000,1.000
15.808,8.428,11.565,11.610,14.883,9.565,13.943,4.675,-0.019,0.929,-0.389,1.678,2.716,-0.854,53.333,302789.000,1.000
13.768,20.569,15.830,7.633,13.649,10.971,8.410,5.028,-0.019,0.934,-0.391,1.617,2.594,-0.916,53.333,302790.000,1.000
7.257,24.568,12.749,-1.306,6.779,5.999,-1.719,-0.182,-0.018,0.935,-0.392,1.556,2.747,-0.916,53.333,302791.000,1.000
5.143,15.376,6.832,-2.459,4.086,2.121,-3.057,-4.108,-0.019,0.933,-0.393,1.587,2.747,-0.885,53.333,302792.000,1.000
8.334,3.935,4.287,4.542,7.414,3.317,4.025,-3.017,-0.019,0.934,-0.393,1.648,2.777,-0.946,53.333,302793.000,1.000
8.203,1.849,4.225,6.999,7.939,4.539,6.045,-1.451,-0.019,0.932,-0.392,1.587,2.563,-1.007,53.333,302794.000,1.000
-0.855,6.134,0.717,-2.570,-0.751,-0.456,-3.989,-5.144,-0.019,0.932,-0.391,1.526,2.533,-0.885,53.333,302795.000,1.000
-12.398,4.760,-7.522,-14.848,-12.320,-9.155,-15.608,-11.899,-0.019,0.930,-0.392,1.465,2.563,-0.824,53.333,302796.000,1.000
-15.697,-5.557,-14.065,-15.617,-15.288,-12.803,-14.530,-13.807,-0.019,0.930,-0.395,1.526,2.533,-0.854,53.333,302797.000,1.000
-9.966,-14.254,-13.014,-5.071,-8.423,-8.217,-2.361,-8.049,-0.018,0.930,-0.396,1.495,2.533,-0.946,53.333,302798.000,1.000
-5.506,-11.710,-7.336,2.108,-2.702,-2.572,4.952,-1.339,-0.018,0.929,-0.391,1.465,2.502,-0.916,53.333,302799.000,1.000
-10.111,-3.391,-5.628,-3.819,-6.966,-4.375,-1.975,-1.659,-0.020,0.929,-0.391,1.465,2.502,-0.946,53.333,302800.000,1.000
-19.078,-3.223,-11.210,-15.044,-16.577,-12.621,-14.038,-8.201,-0.020,0.930,-0.391,1.465,2.533,-0.824,53.333,302801.000,1.000
-22.026,-14.750,-17.989,-17.256,-20.122,-18.516,-16.544,-12.781,-0.020,0.931,-0.387,1.495,2.563,-0.854,53.333,302802.000,1.000
-16.860,-25.776,-18.538,-8.907,-14.691,-17.160,-8.911,-10.567,-0.019,0.932,-0.390,1.434,2.625,-0.885,53.333,302803.000,1.000
-11.938,-24.279,-13.586,-2.515,-9.080,-13.425,-4.355,-5.754,-0.019,0.931,-0.391,1.373,2.533,-0.885,53.333,302804.000,1.000
-13.954,-14.141,-10.302,-6.688,-10.962,-14.377,-10.587,-4.902,-0.017,0.931,-0.390,1.373,2.502,-0.854,53.333,302805.000,1.000
-18.300,-9.096,-11.837,-13.796,-15.842,-18.801,-18.417,-7.323,-0.020,0.930,-0.393,1.251,2.502,-0.977,53.333,302806.000,1.000
-15.442,-13.565,-12.880,-10.599,-13.304,-18.600,-14.374,-6.124,-0.020,0.931,-0.391,1.312,2.533,-0.916,53.333,302807.000,1.000
-4.996,-17.396,-7.866,2.465,-2.397,-10.686,-0.354,1.176,-0.019,0.928,-0.393,1.312,2.441,-0.854,53.333,302808.000,1.000
2.198,-11.548,-0.234,10.358,5.456,-2.698,7.267,7.595,-0.017,0.928,-0.391,1.312,2.411,-0.885,53.333,302809.000,1.000
-2.234,-2.091,0.957,2.996,0.913,-3.827,-1.209,5.094,-0.017,0.928,-0.392,1.434,2.441,-0.854,53.333,302810.000,1.000
-12.931,-2.391,-6.889,-11.140,-10.788,-12.718,-15.884,-4.592,-0.018,0.928,-0.391,1.373,2.502,-0.824,53.333,302811.000,1.000
-17.352,-14.017,-15.584,-15.972,-16.347,-18.851,-20.147,-11.520,-0.020,0.928,-0.390,1.343,2.563,-0.854,53.333,302812.000,1.000
